;klasyfikator_0;klasyfikator_1;Wynik statystyczne lepszy
1384;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1385;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1386;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1387;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1388;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1389;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1390;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1391;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1392;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1393;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1394;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1395;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1396;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1397;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1398;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1399;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1400;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1401;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1402;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1403;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1404;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1405;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1406;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1407;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1408;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1409;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1410;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1411;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1412;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1413;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1414;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1415;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1416;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1417;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1418;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1419;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1420;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1421;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1422;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1423;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1424;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;1
1425;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1426;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1427;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1428;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1429;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
1430;k = 10, metryka = minkowski, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;0
